time_stamp,sec_since_session_start,data,screen_position,__class__
2013-12-10 19:13:38,295,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1409.0, 861.0)",ReleaseNode
2013-12-10 19:13:38,295,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Positive]","(1338.0, 839.0)",SelectConnector
2013-12-10 19:13:38,295,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Positive]","(1331.0, 846.0)",ReleaseConnector
2013-12-10 19:13:39,296,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Positive]","(1324.0, 847.0)",SelectConnector
2013-12-10 19:13:39,296,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Positive]","(1325.0, 851.0)",ReleaseConnector
2013-12-10 19:13:39,296,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Positive]","(1336.0, 848.0)",SelectConnector
2013-12-10 19:13:39,296,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Positive]","(1331.0, 849.0)",ReleaseConnector
2013-12-10 19:13:39,296,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1341.0, 868.0)",SelectNode
2013-12-10 19:13:39,296,,"(1341.0, 868.0)",StartTouch
2013-12-10 19:13:40,297,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1333.0, 863.0)",ReleaseNode
2013-12-10 19:13:40,297,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1348.0, 870.0)",SelectNode
2013-12-10 19:13:40,297,,"(1348.0, 870.0)",StartTouch
2013-12-10 19:13:40,297,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1355.0, 873.0)",ReleaseNode
2013-12-10 19:13:40,297,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1384.0, 876.0)",SelectNode
2013-12-10 19:13:40,297,,"(1384.0, 876.0)",StartTouch
2013-12-10 19:13:40,297,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1380.0, 885.0)",ReleaseNode
2013-12-10 19:13:41,298,"[ConnectorControl: Id=df7dfc03-4e5a-43d0-a53b-cd64ee32eb06, Node=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue], Charge=Positive]","(799.0, 442.0)",SelectConnector
2013-12-10 19:13:41,298,"[ConnectorControl: Id=df7dfc03-4e5a-43d0-a53b-cd64ee32eb06, Node=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue], Charge=Positive]","(798.0, 451.0)",ReleaseConnector
2013-12-10 19:13:41,298,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(737.0, 601.0)",SelectNode
2013-12-10 19:13:41,298,,"(737.0, 601.0)",StartTouch
2013-12-10 19:13:41,298,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(740.0, 609.0)",ReleaseNode
2013-12-10 19:13:42,299,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(693.0, 663.0)",SelectNode
2013-12-10 19:13:42,299,,"(693.0, 663.0)",StartTouch
2013-12-10 19:13:42,299,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(1100.0, 538.0)",ReleaseNode
2013-12-10 19:13:43,300,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(456.0, 633.0)",SelectNode
2013-12-10 19:13:43,300,,"(456.0, 633.0)",StartTouch
2013-12-10 19:13:43,300,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(456.0, 642.0)",ReleaseNode
2013-12-10 19:13:43,300,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(530.0, 719.0)",SelectConnector
2013-12-10 19:13:43,300,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(527.0, 707.0)",ReleaseConnector
2013-12-10 19:13:44,301,,"(539.0, 720.0)",EndTouch
2013-12-10 19:13:44,301,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(478.0, 627.0)",SelectNode
2013-12-10 19:13:44,301,,"(478.0, 627.0)",StartTouch
2013-12-10 19:13:44,301,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(478.0, 624.0)",ReleaseNode
2013-12-10 19:13:45,302,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(1180.0, 545.0)",SelectNode
2013-12-10 19:13:45,302,,"(1180.0, 545.0)",StartTouch
2013-12-10 19:13:45,302,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(1180.0, 558.0)",ReleaseNode
2013-12-10 19:13:45,302,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(1157.0, 549.0)",SelectNode
2013-12-10 19:13:45,302,,"(1157.0, 549.0)",StartTouch
2013-12-10 19:13:45,302,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(1151.0, 562.0)",ReleaseNode
2013-12-10 19:13:45,302,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(1141.0, 579.0)",SelectNode
2013-12-10 19:13:45,302,,"(1141.0, 579.0)",StartTouch
2013-12-10 19:13:45,302,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]","(1137.0, 581.0)",ReleaseNode
2013-12-10 19:13:46,303,"[ConnectorControl: Id=96cf4a0b-a3d5-4e52-a5aa-c3e579b50a49, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Negative]","(1471.0, 851.0)",SelectConnector
2013-12-10 19:13:47,304,"[ConnectorControl: Id=96cf4a0b-a3d5-4e52-a5aa-c3e579b50a49, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Negative]","(1164.0, 438.0)",ReleaseConnector
2013-12-10 19:13:48,305,"[ConnectorControl: Id=96cf4a0b-a3d5-4e52-a5aa-c3e579b50a49, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Negative]","(1477.0, 872.0)",SelectConnector
2013-12-10 19:13:49,306,"[ConnectorControl: Id=96cf4a0b-a3d5-4e52-a5aa-c3e579b50a49, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Negative]","(1127.0, 595.0)",ReleaseConnector
2013-12-10 19:13:49,306,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1321.0, 894.0)",SelectNode
2013-12-10 19:13:49,306,,"(1321.0, 894.0)",StartTouch
2013-12-10 19:13:50,307,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1231.0, 805.0)",ReleaseNode
2013-12-10 19:13:50,307,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1151.0, 798.0)",SelectNode
2013-12-10 19:13:50,307,,"(1151.0, 798.0)",StartTouch
2013-12-10 19:13:51,308,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green]","(1281.0, 924.0)",ReleaseNode
2013-12-10 19:13:51,308,"[ConnectorControl: Id=96cf4a0b-a3d5-4e52-a5aa-c3e579b50a49, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Charged, Color=Green], Charge=Negative]","(1379.0, 939.0)",SelectConnector
2013-12-10 19:13:52,309,"[Connection: Id=2d38df37-796a-4357-8348-d8c5e369b92c, Source=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Green], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Active, Color=Blue]]","(1035.0, 929.0)",AddConnection
2013-12-10 19:13:52,309,"[ConnectorControl: Id=96cf4a0b-a3d5-4e52-a5aa-c3e579b50a49, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Green], Charge=Negative]","(786.0, 1010.0)",ReleaseConnector
2013-12-10 19:13:53,310,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Green]","(1321.0, 915.0)",SelectNode
2013-12-10 19:13:53,310,,"(1321.0, 915.0)",StartTouch
2013-12-10 19:13:54,311,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Green]","(1228.0, 921.0)",ReleaseNode
2013-12-10 19:13:55,312,"[Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, From=Green, To=Red]","(1230.0, 916.0)",ChangeLEDColor
2013-12-10 19:13:55,312,,"(1366.0, 807.0)",EndTouch
2013-12-10 19:13:57,314,,"(1219.0, 618.0)",EndTouch
2013-12-10 19:13:57,314,"[Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, From=Blue, To=Red]","(1151.0, 437.0)",ChangeLEDColor
2013-12-10 19:13:57,314,,"(1177.0, 600.0)",EndTouch
2013-12-10 19:13:58,315,"[Id=8a314d45-107a-407b-a50f-23bdade6a257, From=Blue, To=Red]","(793.0, 933.0)",ChangeLEDColor
2013-12-10 19:13:58,315,,"(684.0, 855.0)",EndTouch
2013-12-10 19:14:00,317,"[Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, From=Red, To=Blue]","(1230.0, 916.0)",ChangeLEDColor
2013-12-10 19:14:00,317,,"(1126.0, 802.0)",EndTouch
2013-12-10 19:14:00,317,"[Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, From=Red, To=Blue]","(1151.0, 437.0)",ChangeLEDColor
2013-12-10 19:14:00,317,,"(1300.0, 394.0)",EndTouch
2013-12-10 19:14:01,318,"[Id=8a314d45-107a-407b-a50f-23bdade6a257, From=Red, To=Blue]","(793.0, 933.0)",ChangeLEDColor
2013-12-10 19:14:01,318,,"(714.0, 1060.0)",EndTouch
2013-12-10 19:14:03,320,TurnOff,"(6.0, 4.0)",ToggleScoreCard
2013-12-10 19:14:10,327,,"(1677.0, 1420.0)",DismissScoreCard
2013-12-10 19:14:10,327,,"(1693.0, 1395.0)",EndTouch
2013-12-10 19:14:12,329,TurnOff,"(6.0, 4.0)",ToggleScoreCard
2013-12-10 19:14:16,333,,"(1677.0, 1420.0)",DismissScoreCard
2013-12-10 19:14:16,333,,"(1717.0, 1374.0)",EndTouch
2013-12-10 19:14:18,335,,"(1617.0, 1332.0)",EndTouch
2013-12-10 19:14:18,335,,"(1819.0, 785.0)",EndTouch
2013-12-10 19:14:19,336,,"(1859.0, 794.0)",EndTouch
2013-12-10 19:14:19,336,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(506.0, 619.0)",SelectNode
2013-12-10 19:14:19,336,,"(506.0, 619.0)",StartTouch
2013-12-10 19:14:21,338,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1625.0, 463.0)",ReleaseNode
2013-12-10 19:14:21,338,,"(1721.0, 564.0)",EndTouch
2013-12-10 19:14:22,339,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(1696.0, 509.0)",SelectConnector
2013-12-10 19:14:22,339,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(1554.0, 837.0)",ReleaseConnector
2013-12-10 19:14:22,339,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(1666.0, 534.0)",SelectConnector
2013-12-10 19:14:23,340,"[ConnectorControl: Id=a0680763-cb61-41af-8cfc-ee10b84c593f, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Negative]","(1305.0, 846.0)",ReleaseConnector
2013-12-10 19:14:23,340,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Blue], Charge=Positive]","(1129.0, 912.0)",SelectConnector
2013-12-10 19:14:24,341,"[ConnectorControl: Id=52150dcb-e558-4bd6-9002-b9854ac6408c, Node=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Blue], Charge=Positive]","(1577.0, 365.0)",ReleaseConnector
2013-12-10 19:14:25,342,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Positive]","(1580.0, 384.0)",SelectConnector
2013-12-10 19:14:25,342,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Charge=Positive]","(1395.0, 730.0)",ReleaseConnector
2013-12-10 19:14:25,342,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1657.0, 498.0)",SelectNode
2013-12-10 19:14:25,342,,"(1657.0, 498.0)",StartTouch
2013-12-10 19:14:25,342,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1639.0, 501.0)",ReleaseNode
2013-12-10 19:14:25,342,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1613.0, 505.0)",SelectNode
2013-12-10 19:14:25,342,,"(1613.0, 505.0)",StartTouch
2013-12-10 19:14:26,343,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1606.0, 511.0)",ReleaseNode
2013-12-10 19:14:26,343,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1611.0, 516.0)",SelectNode
2013-12-10 19:14:26,343,,"(1611.0, 516.0)",StartTouch
2013-12-10 19:14:26,343,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1607.0, 525.0)",ReleaseNode
2013-12-10 19:14:26,343,,"(1562.0, 588.0)",EndTouch
2013-12-10 19:14:26,343,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1570.0, 565.0)",SelectNode
2013-12-10 19:14:26,343,,"(1570.0, 565.0)",StartTouch
2013-12-10 19:14:26,343,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1561.0, 571.0)",ReleaseNode
2013-12-10 19:14:26,343,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1558.0, 609.0)",SelectNode
2013-12-10 19:14:26,343,,"(1558.0, 609.0)",StartTouch
2013-12-10 19:14:26,343,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active]","(1555.0, 617.0)",ReleaseNode
2013-12-10 19:14:27,344,"[Connection: Id=2bfb4f32-d68f-441d-8e9b-adc134adc400, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Destination=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Active, Color=Blue]]","(1354.0, 522.0)",RemoveConnection
2013-12-10 19:14:27,344,"[Connection: Id=0fb67b9e-2669-4fa5-9196-92f257e269c6, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Destination=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=Active, Color=Blue]]","(1394.0, 762.0)",RemoveConnection
2013-12-10 19:14:27,344,"[Connection: Id=36396ea1-fc5f-438b-84f9-f0455492ef7f, Source=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=Active], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Active, Color=Blue]]","(1176.0, 771.0)",RemoveConnection
2013-12-10 19:14:27,344,,"(1474.0, 816.0)",EndTouch
2013-12-10 19:14:27,344,,"(1685.0, 469.0)",EndTouch
2013-12-10 19:14:28,345,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1559.0, 589.0)",SelectNode
2013-12-10 19:14:28,345,,"(1559.0, 589.0)",StartTouch
2013-12-10 19:14:28,345,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1559.0, 590.0)",ReleaseNode
2013-12-10 19:14:28,345,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1482.0, 585.0)",SelectNode
2013-12-10 19:14:28,345,,"(1482.0, 585.0)",StartTouch
2013-12-10 19:14:29,346,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1955.0, 138.0)",ReleaseNode
2013-12-10 19:14:29,346,"[Connection: Id=ec042cb7-b08e-447c-a758-5b0ced604cd4, Source=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]]","(1278.0, 792.0)",RemoveConnection
2013-12-10 19:14:29,346,"[Connection: Id=981136d6-c0fa-41e7-9658-9eccb49efa78, Source=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]]","(1457.0, 543.0)",RemoveConnection
2013-12-10 19:14:29,346,,"(1579.0, 1167.0)",EndTouch
2013-12-10 19:14:30,347,,"(1662.0, 806.0)",EndTouch
2013-12-10 19:14:30,347,,"(1788.0, 468.0)",EndTouch
2013-12-10 19:14:31,348,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(752.0, 980.0)",SelectNode
2013-12-10 19:14:31,348,,"(752.0, 980.0)",StartTouch
2013-12-10 19:14:31,348,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(660.0, 1140.0)",ReleaseNode
2013-12-10 19:14:31,348,,"(893.0, 652.0)",EndTouch
2013-12-10 19:14:32,349,,"(516.0, 1052.0)",EndTouch
2013-12-10 19:14:32,349,,"(959.0, 708.0)",EndTouch
2013-12-10 19:14:33,350,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue]","(1158.0, 897.0)",SelectNode
2013-12-10 19:14:33,350,,"(1158.0, 897.0)",StartTouch
2013-12-10 19:14:34,351,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue]","(1620.0, 1050.0)",ReleaseNode
2013-12-10 19:14:34,351,,"(1313.0, 721.0)",EndTouch
2013-12-10 19:14:34,351,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(727.0, 870.0)",SelectNode
2013-12-10 19:14:34,351,,"(727.0, 870.0)",StartTouch
2013-12-10 19:14:35,352,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(801.0, 773.0)",ReleaseNode
2013-12-10 19:14:35,352,,"(886.0, 1077.0)",EndTouch
2013-12-10 19:14:35,352,,"(766.0, 947.0)",EndTouch
2013-12-10 19:14:35,352,"[Connection: Id=2d38df37-796a-4357-8348-d8c5e369b92c, Source=[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue], Destination=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]]","(1141.0, 910.0)",RemoveConnection
2013-12-10 19:14:35,352,,"(932.0, 856.0)",EndTouch
2013-12-10 19:14:36,353,,"(695.0, 934.0)",EndTouch
2013-12-10 19:14:36,353,,"(875.0, 1016.0)",EndTouch
2013-12-10 19:14:37,354,,"(685.0, 956.0)",EndTouch
2013-12-10 19:14:37,354,,"(544.0, 1075.0)",EndTouch
2013-12-10 19:14:38,355,,"(805.0, 921.0)",EndTouch
2013-12-10 19:14:38,355,,"(602.0, 943.0)",EndTouch
2013-12-10 19:14:38,355,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(836.0, 900.0)",SelectNode
2013-12-10 19:14:38,355,,"(836.0, 900.0)",StartTouch
2013-12-10 19:14:40,357,"[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=None, Color=Blue]","(478.0, 898.0)",ReleaseNode
2013-12-10 19:14:40,357,,"(741.0, 1048.0)",EndTouch
2013-12-10 19:14:41,358,,"(1088.0, 963.0)",EndTouch
2013-12-10 19:14:41,358,,"(1287.0, 943.0)",EndTouch
2013-12-10 19:14:41,358,,"(1316.0, 961.0)",EndTouch
2013-12-10 19:14:41,358,,"(1120.0, 980.0)",EndTouch
2013-12-10 19:14:42,359,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue]","(1522.0, 903.0)",SelectNode
2013-12-10 19:14:42,359,,"(1522.0, 903.0)",StartTouch
2013-12-10 19:14:45,362,"[LEDNode: Id=0e5b7079-b5bc-40a2-bb16-eda44e4de35e, PowerState=None, Color=Blue]","(885.0, 1060.0)",ReleaseNode
2013-12-10 19:14:45,362,,"(917.0, 913.0)",EndTouch
2013-12-10 19:14:46,363,,"(875.0, 583.0)",EndTouch
2013-12-10 19:14:46,363,,"(1049.0, 527.0)",EndTouch
2013-12-10 19:14:46,363,"[ConnectorControl: Id=df7dfc03-4e5a-43d0-a53b-cd64ee32eb06, Node=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue], Charge=Positive]","(1186.0, 357.0)",SelectConnector
2013-12-10 19:14:46,363,"[ConnectorControl: Id=df7dfc03-4e5a-43d0-a53b-cd64ee32eb06, Node=[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue], Charge=Positive]","(825.0, 511.0)",ReleaseConnector
2013-12-10 19:14:47,364,,"(1073.0, 472.0)",EndTouch
2013-12-10 19:14:47,364,,"(1038.0, 467.0)",EndTouch
2013-12-10 19:14:47,364,,"(863.0, 531.0)",EndTouch
2013-12-10 19:14:48,365,,"(1078.0, 413.0)",EndTouch
2013-12-10 19:14:48,365,,"(906.0, 525.0)",EndTouch
2013-12-10 19:14:49,366,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue]","(1171.0, 372.0)",SelectNode
2013-12-10 19:14:49,366,,"(1171.0, 372.0)",StartTouch
2013-12-10 19:14:49,366,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue]","(1064.0, 522.0)",ReleaseNode
2013-12-10 19:14:49,366,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue]","(1057.0, 510.0)",SelectNode
2013-12-10 19:14:49,366,,"(1057.0, 510.0)",StartTouch
2013-12-10 19:14:52,369,"[LEDNode: Id=a151a6f9-bb23-41a0-b3a2-b33509d1cc19, PowerState=None, Color=Blue]","(507.0, 651.0)",ReleaseNode
2013-12-10 19:14:52,369,,"(686.0, 709.0)",EndTouch
2013-12-10 19:14:52,369,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(1750.0, 632.0)",SelectNode
2013-12-10 19:14:52,369,,"(1750.0, 632.0)",StartTouch
2013-12-10 19:14:53,370,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(864.0, 627.0)",ReleaseNode
2013-12-10 19:14:54,371,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(802.0, 641.0)",SelectNode
2013-12-10 19:14:54,371,,"(802.0, 641.0)",StartTouch
2013-12-10 19:14:55,372,"[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]","(957.0, 633.0)",ReleaseNode
2013-12-10 19:14:55,372,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Positive]","(861.0, 678.0)",SelectConnector
2013-12-10 19:14:56,373,"[Connection: Id=757e1e6a-a085-463e-90e9-3070d32b1128, Source=[LEDNode: Id=8a314d45-107a-407b-a50f-23bdade6a257, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None]]","(766.0, 835.0)",AddConnection
2013-12-10 19:14:56,373,"[ConnectorControl: Id=1c059eaf-9ec2-49e0-9c18-2b5b4ec22305, Node=[BatteryNode: Id=d1de25b0-30e4-459f-9fce-8df14a0559ee, PowerState=None], Charge=Positive]","(654.0, 1092.0)",ReleaseConnector
