time_stamp,sec_since_session_start,data,screen_position,__class__
2013-12-10 19:11:10,146,,"(828.0, 205.0)",StartTouch
2013-12-10 19:11:12,148,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=None, Color=Green]","(840.0, 164.0)",ReleaseNode
2013-12-10 19:11:14,150,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Red, To=Green]","(1018.0, 1133.0)",ChangeLEDColor
2013-12-10 19:11:14,150,,"(903.0, 1051.0)",EndTouch
2013-12-10 19:11:18,154,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Green, To=Red]","(1018.0, 1133.0)",ChangeLEDColor
2013-12-10 19:11:18,154,,"(1005.0, 987.0)",EndTouch
2013-12-10 19:11:26,162,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Red, To=Green]","(1018.0, 1133.0)",ChangeLEDColor
2013-12-10 19:11:26,162,,"(905.0, 1056.0)",EndTouch
2013-12-10 19:11:29,165,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Green, To=Blue]","(1018.0, 1133.0)",ChangeLEDColor
2013-12-10 19:11:29,165,,"(860.0, 1183.0)",EndTouch
2013-12-10 19:11:32,168,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Blue, To=Green]","(1018.0, 1133.0)",ChangeLEDColor
2013-12-10 19:11:32,168,,"(908.0, 1050.0)",EndTouch
2013-12-10 19:11:32,168,,"(889.0, 1048.0)",EndTouch
2013-12-10 19:11:34,170,,"(918.0, 1060.0)",EndTouch
2013-12-10 19:11:35,171,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Green, To=Blue]","(1018.0, 1133.0)",ChangeLEDColor
2013-12-10 19:11:35,171,,"(868.0, 1177.0)",EndTouch
2013-12-10 19:11:46,182,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Blue, To=Red]","(1018.0, 1133.0)",ChangeLEDColor
2013-12-10 19:11:46,182,,"(988.0, 958.0)",EndTouch
2013-12-10 19:11:47,183,,"(1628.0, 694.0)",EndTouch
2013-12-10 19:11:48,184,"[Connection: Id=3968fdd5-854f-4fea-92a9-cba863dd4194, Source=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Red], Destination=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]]","(913.0, 1084.0)",RemoveConnection
2013-12-10 19:11:48,184,"[Connection: Id=1078592e-7eb7-42b6-969c-5a99cf2ddd94, Source=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=None], Destination=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Charged, Color=Red]]","(913.0, 1084.0)",RemoveConnection
2013-12-10 19:11:48,184,,"(878.0, 1163.0)",EndTouch
2013-12-10 19:11:48,184,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Red, To=Blue]","(1018.0, 1133.0)",ChangeLEDColor
2013-12-10 19:11:48,184,,"(881.0, 1162.0)",EndTouch
2013-12-10 19:11:49,185,"[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=None, Color=Blue]","(1034.0, 1145.0)",SelectNode
2013-12-10 19:11:49,185,,"(1034.0, 1145.0)",StartTouch
2013-12-10 19:11:49,185,"[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=None, Color=Blue]","(1039.0, 1153.0)",ReleaseNode
2013-12-10 19:11:49,185,"[ConnectorControl: Id=7e2c75ba-869a-4377-9918-a06385d740b6, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=None, Color=Blue], Charge=Negative]","(1068.0, 1055.0)",SelectConnector
2013-12-10 19:11:50,186,"[Connection: Id=d9a2f6f3-4e55-4817-a559-46344575d959, Source=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue], Destination=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=None]]","(913.0, 1084.0)",AddConnection
2013-12-10 19:11:50,186,"[ConnectorControl: Id=7e2c75ba-869a-4377-9918-a06385d740b6, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue], Charge=Negative]","(864.0, 960.0)",ReleaseConnector
2013-12-10 19:11:51,187,,"(828.0, 1134.0)",EndTouch
2013-12-10 19:11:51,187,"[ConnectorControl: Id=bfda59fb-1521-425c-aee4-983b20269021, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue], Charge=Positive]","(966.0, 1200.0)",SelectConnector
2013-12-10 19:11:52,188,"[Connection: Id=2974cbe7-e257-4fa0-a9aa-b908a02f48b1, Source=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active], Destination=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue]]","(913.0, 1084.0)",AddConnection
2013-12-10 19:11:52,188,"[ConnectorControl: Id=bfda59fb-1521-425c-aee4-983b20269021, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue], Charge=Positive]","(740.0, 1104.0)",ReleaseConnector
2013-12-10 19:11:54,190,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=None, Color=Green]","(875.0, 156.0)",SelectNode
2013-12-10 19:11:54,190,,"(875.0, 156.0)",StartTouch
2013-12-10 19:11:54,190,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=None, Color=Green]","(872.0, 166.0)",ReleaseNode
2013-12-10 19:11:54,190,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=None, Color=Green]","(870.0, 160.0)",SelectNode
2013-12-10 19:11:54,190,,"(870.0, 160.0)",StartTouch
2013-12-10 19:11:56,192,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=None, Color=Green]","(1211.0, 655.0)",ReleaseNode
2013-12-10 19:11:57,193,"[ConnectorControl: Id=e34f5d7c-49d8-498f-872e-38a9d1f2ec65, Node=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=None, Color=Green], Charge=Positive]","(1273.0, 705.0)",SelectConnector
2013-12-10 19:11:58,194,"[Connection: Id=77aae0e3-45cf-4755-9049-7455f8fcc122, Source=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue], Destination=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Charged, Color=Green]]","(1113.0, 896.0)",AddConnection
2013-12-10 19:11:58,194,"[ConnectorControl: Id=e34f5d7c-49d8-498f-872e-38a9d1f2ec65, Node=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Charged, Color=Green], Charge=Positive]","(1077.0, 1070.0)",ReleaseConnector
2013-12-10 19:11:59,195,"[ConnectorControl: Id=2342b1cc-d8f9-4d27-8234-6f0cdcea97aa, Node=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Charged, Color=Green], Charge=Negative]","(1122.0, 602.0)",SelectConnector
2013-12-10 19:12:00,196,"[Connection: Id=5ec551f2-0c0a-48bd-a3b3-df16c65b736b, Source=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green], Destination=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]]","(1008.0, 847.0)",AddConnection
2013-12-10 19:12:00,196,"[ConnectorControl: Id=2342b1cc-d8f9-4d27-8234-6f0cdcea97aa, Node=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green], Charge=Negative]","(850.0, 951.0)",ReleaseConnector
2013-12-10 19:12:03,199,"[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red]","(606.0, 456.0)",SelectNode
2013-12-10 19:12:03,199,,"(606.0, 456.0)",StartTouch
2013-12-10 19:12:04,200,"[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red]","(675.0, 736.0)",ReleaseNode
2013-12-10 19:12:09,205,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Negative]","(748.0, 805.0)",SelectConnector
2013-12-10 19:12:10,206,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Negative]","(903.0, 994.0)",ReleaseConnector
2013-12-10 19:12:11,207,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Negative]","(756.0, 777.0)",SelectConnector
2013-12-10 19:12:13,209,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Negative]","(757.0, 1128.0)",ReleaseConnector
2013-12-10 19:12:20,216,"[Connection: Id=4b0cbd8a-9bcd-4989-8c5f-4ca57b34690f, Source=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green], Destination=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red]]","(939.0, 701.0)",RemoveConnection
2013-12-10 19:12:20,216,"[Connection: Id=238fc9b5-3bbd-41f7-8e76-f228066b229f, Source=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Grounded, Color=Red], Destination=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green]]","(939.0, 701.0)",RemoveConnection
2013-12-10 19:12:20,216,"[Connection: Id=5ec551f2-0c0a-48bd-a3b3-df16c65b736b, Source=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green], Destination=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]]","(1008.0, 847.0)",RemoveConnection
2013-12-10 19:12:20,216,,"(1137.0, 793.0)",EndTouch
2013-12-10 19:12:21,217,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Charge=Negative]","(754.0, 762.0)",SelectConnector
2013-12-10 19:12:22,218,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Charge=Negative]","(1134.0, 648.0)",ReleaseConnector
2013-12-10 19:12:22,218,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Charge=Negative]","(738.0, 789.0)",SelectConnector
2013-12-10 19:12:22,218,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Charge=Negative]","(1553.0, 337.0)",ReleaseConnector
2013-12-10 19:12:23,219,"[Connection: Id=77aae0e3-45cf-4755-9049-7455f8fcc122, Source=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue], Destination=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Charged, Color=Green]]","(1113.0, 896.0)",RemoveConnection
2013-12-10 19:12:23,219,,"(1315.0, 767.0)",EndTouch
2013-12-10 19:12:24,220,,"(986.0, 787.0)",EndTouch
2013-12-10 19:12:24,220,,"(1210.0, 743.0)",EndTouch
2013-12-10 19:12:25,221,"[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red]","(728.0, 783.0)",SelectNode
2013-12-10 19:12:25,221,,"(728.0, 783.0)",StartTouch
2013-12-10 19:12:26,222,"[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red]","(854.0, 768.0)",ReleaseNode
2013-12-10 19:12:26,222,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Charge=Negative]","(949.0, 804.0)",SelectConnector
2013-12-10 19:12:27,223,"[Connection: Id=e3bdcb12-1f1b-46bd-86d8-edec7f04c7cd, Source=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Destination=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=None, Color=Green]]","(1032.0, 714.0)",AddConnection
2013-12-10 19:12:27,223,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Charge=Negative]","(1303.0, 711.0)",ReleaseConnector
2013-12-10 19:12:28,224,"[ConnectorControl: Id=bd66a6c1-ad37-4fda-8682-3d2e535e703a, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Charge=Positive]","(770.0, 734.0)",SelectConnector
2013-12-10 19:12:29,225,"[Connection: Id=973b59ed-2f8f-4889-9b55-ac83a791dab8, Source=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=None, Color=Green], Destination=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red]]","(1032.0, 714.0)",AddConnection
2013-12-10 19:12:29,225,"[ConnectorControl: Id=bd66a6c1-ad37-4fda-8682-3d2e535e703a, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=None, Color=Red], Charge=Positive]","(1147.0, 602.0)",ReleaseConnector
2013-12-10 19:12:30,226,"[ConnectorControl: Id=7e2c75ba-869a-4377-9918-a06385d740b6, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue], Charge=Negative]","(1081.0, 1059.0)",SelectConnector
2013-12-10 19:12:31,227,"[Connection: Id=674dd73d-7f39-4793-b425-57b431d5fbc7, Source=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue], Destination=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Charged, Color=Green]]","(1113.0, 896.0)",AddConnection
2013-12-10 19:12:31,227,"[ConnectorControl: Id=7e2c75ba-869a-4377-9918-a06385d740b6, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue], Charge=Negative]","(1297.0, 706.0)",ReleaseConnector
2013-12-10 19:12:31,227,"[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]","(840.0, 970.0)",SelectNode
2013-12-10 19:12:31,227,,"(840.0, 970.0)",StartTouch
2013-12-10 19:12:32,228,"[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]","(839.0, 980.0)",ReleaseNode
2013-12-10 19:12:33,229,"[ConnectorControl: Id=b9aec270-63ef-4f52-9100-44ce3261a4c0, Node=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active], Charge=Positive]","(911.0, 911.0)",SelectConnector
2013-12-10 19:12:34,230,"[Connection: Id=c01e6c35-1d26-4a09-8249-5510fbb77872, Source=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green], Destination=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]]","(1022.0, 823.0)",AddConnection
2013-12-10 19:12:34,230,"[ConnectorControl: Id=b9aec270-63ef-4f52-9100-44ce3261a4c0, Node=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active], Charge=Positive]","(1126.0, 625.0)",ReleaseConnector
2013-12-10 19:12:36,232,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green]","(1239.0, 671.0)",SelectNode
2013-12-10 19:12:36,232,,"(1239.0, 671.0)",StartTouch
2013-12-10 19:12:38,234,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green]","(1070.0, 817.0)",ReleaseNode
2013-12-10 19:12:38,234,"[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]","(863.0, 1000.0)",SelectNode
2013-12-10 19:12:38,234,,"(863.0, 1000.0)",StartTouch
2013-12-10 19:12:41,237,"[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active]","(938.0, 1087.0)",ReleaseNode
2013-12-10 19:12:42,238,"[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue]","(1116.0, 1163.0)",SelectNode
2013-12-10 19:12:42,238,,"(1116.0, 1163.0)",StartTouch
2013-12-10 19:12:43,239,"[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue]","(1027.0, 1146.0)",ReleaseNode
2013-12-10 19:12:43,239,"[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue]","(1043.0, 1124.0)",SelectNode
2013-12-10 19:12:43,239,,"(1043.0, 1124.0)",StartTouch
2013-12-10 19:12:45,241,"[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue]","(902.0, 1062.0)",ReleaseNode
2013-12-10 19:12:45,241,"[Connection: Id=2974cbe7-e257-4fa0-a9aa-b908a02f48b1, Source=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active], Destination=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue]]","(894.0, 1043.0)",RemoveConnection
2013-12-10 19:12:45,241,,"(1064.0, 1027.0)",EndTouch
2013-12-10 19:12:46,242,,"(1132.0, 898.0)",EndTouch
2013-12-10 19:12:46,242,,"(1102.0, 1000.0)",EndTouch
2013-12-10 19:12:47,243,"[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue]","(981.0, 1055.0)",SelectNode
2013-12-10 19:12:47,243,,"(981.0, 1055.0)",StartTouch
2013-12-10 19:12:48,244,"[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue]","(1096.0, 1052.0)",ReleaseNode
2013-12-10 19:12:48,244,"[ConnectorControl: Id=bfda59fb-1521-425c-aee4-983b20269021, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue], Charge=Positive]","(1197.0, 1090.0)",SelectConnector
2013-12-10 19:12:50,246,"[Connection: Id=0fb24e48-dfb0-4780-be60-6e62e89a8c18, Source=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Grounded, Color=Green], Destination=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue]]","(1108.0, 907.0)",AddConnection
2013-12-10 19:12:50,246,"[ConnectorControl: Id=bfda59fb-1521-425c-aee4-983b20269021, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue], Charge=Positive]","(1040.0, 718.0)",ReleaseConnector
2013-12-10 19:12:52,248,"[ConnectorControl: Id=bfda59fb-1521-425c-aee4-983b20269021, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Grounded, Color=Blue], Charge=Positive]","(1195.0, 1060.0)",SelectConnector
2013-12-10 19:12:53,249,"[Connection: Id=3e990daf-b0d6-41d3-8b4c-18c8eaefbbed, Source=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active], Destination=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue]]","(945.0, 1043.0)",AddConnection
2013-12-10 19:12:53,249,"[ConnectorControl: Id=bfda59fb-1521-425c-aee4-983b20269021, Node=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue], Charge=Positive]","(774.0, 1144.0)",ReleaseConnector
2013-12-10 19:12:55,251,"[ConnectorControl: Id=e34f5d7c-49d8-498f-872e-38a9d1f2ec65, Node=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green], Charge=Positive]","(1196.0, 846.0)",SelectConnector
2013-12-10 19:12:57,253,"[Connection: Id=452e2e61-6ae4-46ae-a5b1-91e5b6d0edad, Source=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active], Destination=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green]]","(954.0, 901.0)",AddConnection
2013-12-10 19:12:57,253,"[ConnectorControl: Id=e34f5d7c-49d8-498f-872e-38a9d1f2ec65, Node=[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green], Charge=Positive]","(794.0, 1136.0)",ReleaseConnector
2013-12-10 19:13:00,256,"[ConnectorControl: Id=bd66a6c1-ad37-4fda-8682-3d2e535e703a, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Positive]","(733.0, 696.0)",SelectConnector
2013-12-10 19:13:01,257,"[ConnectorControl: Id=bd66a6c1-ad37-4fda-8682-3d2e535e703a, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Positive]","(817.0, 956.0)",ReleaseConnector
2013-12-10 19:13:02,258,"[ConnectorControl: Id=bd66a6c1-ad37-4fda-8682-3d2e535e703a, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Positive]","(746.0, 711.0)",SelectConnector
2013-12-10 19:13:03,259,"[ConnectorControl: Id=bd66a6c1-ad37-4fda-8682-3d2e535e703a, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Positive]","(793.0, 1152.0)",ReleaseConnector
2013-12-10 19:13:04,260,"[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red]","(752.0, 713.0)",SelectNode
2013-12-10 19:13:04,260,,"(752.0, 713.0)",StartTouch
2013-12-10 19:13:05,261,"[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red]","(823.0, 763.0)",ReleaseNode
2013-12-10 19:13:06,262,"[ConnectorControl: Id=bd66a6c1-ad37-4fda-8682-3d2e535e703a, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Positive]","(739.0, 755.0)",SelectConnector
2013-12-10 19:13:08,264,"[Connection: Id=33e7105d-cf63-4a8b-b630-983f2a107cca, Source=[BatteryNode: Id=0d9f2b54-dab0-4c72-a7ac-943b1fc3b4d6, PowerState=Active], Destination=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red]]","(800.0, 940.0)",AddConnection
2013-12-10 19:13:08,264,"[ConnectorControl: Id=bd66a6c1-ad37-4fda-8682-3d2e535e703a, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Positive]","(801.0, 1201.0)",ReleaseConnector
2013-12-10 19:13:10,266,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Negative]","(916.0, 786.0)",SelectConnector
2013-12-10 19:13:11,267,"[Connection: Id=4172798a-5901-4d3f-b3ea-f5800387008b, Source=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Destination=[LEDNode: Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, PowerState=Active, Color=Blue]]","(962.0, 905.0)",AddConnection
2013-12-10 19:13:11,267,"[ConnectorControl: Id=7abb03f8-d403-4897-a68e-ddf52cc60585, Node=[LEDNode: Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, PowerState=Active, Color=Red], Charge=Negative]","(1193.0, 1092.0)",ReleaseConnector
2013-12-10 19:13:17,273,,"(2023.0, 1419.0)",EndTouch
2013-12-10 19:13:17,273,TurnOff,"(6.0, 4.0)",ToggleScoreCard
2013-12-10 19:13:23,279,,"(1677.0, 1420.0)",DismissScoreCard
2013-12-10 19:13:23,279,,"(1669.0, 1391.0)",EndTouch
2013-12-10 19:13:26,282,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green]","(1135.0, 807.0)",SelectNode
2013-12-10 19:13:26,282,,"(1135.0, 807.0)",StartTouch
2013-12-10 19:13:26,282,"[LEDNode: Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, PowerState=Active, Color=Green]","(1206.0, 768.0)",ReleaseNode
2013-12-10 19:13:27,283,"[Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, From=Green, To=Red]","(1203.0, 772.0)",ChangeLEDColor
2013-12-10 19:13:27,283,,"(1058.0, 770.0)",EndTouch
2013-12-10 19:13:30,286,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Blue, To=Red]","(1099.0, 1050.0)",ChangeLEDColor
2013-12-10 19:13:30,286,,"(962.0, 1128.0)",EndTouch
2013-12-10 19:13:33,289,"[Id=07ef53f3-d175-467c-8f75-0a17f1b2ed85, From=Red, To=Blue]","(825.0, 759.0)",ChangeLEDColor
2013-12-10 19:13:33,289,,"(767.0, 641.0)",EndTouch
2013-12-10 19:13:33,289,"[Id=6af0b4c2-0d50-4b2e-8669-dd9ca1264613, From=Red, To=Blue]","(1203.0, 772.0)",ChangeLEDColor
2013-12-10 19:13:33,289,,"(1214.0, 947.0)",EndTouch
2013-12-10 19:13:36,292,"[Id=4d5f0240-a08d-4e82-ad3c-9172cb3d47f1, From=Red, To=Blue]","(1099.0, 1050.0)",ChangeLEDColor
